date,min,max,median,q1,q3,stdev,count
2023-02-18T00:00:00.000Z,4.25,27.23,11.19,6.42,15.98,5.715,508
2023-02-19T00:00:00.000Z,9.6,79.63,16.38,14.1,18.23,4.928,431
2023-02-20T00:00:00.000Z,1.27,22.75,8.57,4.43,11.68,4.366,519
2023-02-21T00:00:00.000Z,7.18,29,15.01,10.35,20.57,6.037,504
2023-02-22T00:00:00.000Z,9.32,31.7,16.07,12.6,20.13,5.287,403
2023-02-23T00:00:00.000Z,3.03,27.63,10.68,7.25,18.2,6.593,375
2023-02-24T00:00:00.000Z,8.1,34.7,16.2,13.7,19.63,4.805,522
2023-02-25T00:00:00.000Z,8.27,32.78,12.4,10.71,23.53,7.332,416
2023-02-26T00:00:00.000Z,6.07,42.47,10.25,8.38,16.52,8.757,495
2023-02-27T00:00:00.000Z,0.8,26.2,13.01,7.55,16.55,6.238,502
2023-02-28T00:00:00.000Z,0.35,17.1,3.08,0.9,7.95,4.309,431
2023-03-01T00:00:00.000Z,1.02,20.48,8.94,3.25,11.05,4.402,531
2023-03-02T00:00:00.000Z,3.2,23.2,11.93,8.88,16.59,4.809,541
2023-03-03T00:00:00.000Z,5.18,28.83,12.59,9.69,16.92,5.71,406
2023-03-04T00:00:00.000Z,7.85,39.17,13.73,10.98,19.09,7.086,537
2023-03-05T00:00:00.000Z,11.52,89.63,20.42,14.88,26.84,8.051,549
2023-03-06T00:00:00.000Z,17.39,56.72,25.45,22.04,34.29,9.005,512
2023-03-07T00:00:00.000Z,8.1,59.3,24.9,18.52,29.22,8.753,500
2023-03-08T00:00:00.000Z,6.35,40.53,15.58,9.32,20.52,7.338,542
2023-03-09T00:00:00.000Z,5.8,43.55,11.55,9.03,16.22,7.307,400
2023-03-10T00:00:00.000Z,9.69,45.13,22.58,16.48,29.15,7.709,540
2023-03-11T00:00:00.000Z,11.13,58.88,20.18,14.29,30.8,11.691,528
2023-03-12T00:00:00.000Z,7.57,51.53,18.05,14.27,24.08,8.966,519
2023-03-13T00:00:00.000Z,10.93,37.28,17.88,15.17,19.73,4.368,521
2023-03-14T00:00:00.000Z,8.77,48.13,16.55,13.62,19.79,8.42,401
2023-03-15T00:00:00.000Z,5.68,32.88,13.1,10.15,16.2,5.336,543
2023-03-16T00:00:00.000Z,3.22,14.63,6.13,5.07,8.52,2.527,215
2023-03-17T00:00:00.000Z,6.47,33.13,13.18,11.38,15.34,5.27,333
2023-03-18T00:00:00.000Z,4.7,36.97,9.53,6.97,12.6,7.093,438
2023-03-19T00:00:00.000Z,4.28,34.85,9.05,6.78,14.31,6.655,521
2023-03-20T00:00:00.000Z,4.7,51.13,11.68,8.75,15.75,9.555,503
2023-03-21T00:00:00.000Z,5.07,33.38,10.63,9.07,12.43,4.221,527
2023-03-22T00:00:00.000Z,7.35,50.6,12.13,10.19,16.02,7.503,511
2023-03-23T00:00:00.000Z,2.6,24.05,8.86,7.13,10.93,4.102,518
2023-03-24T00:00:00.000Z,3.63,45.75,9.63,7.46,14.13,6.366,517
2023-03-25T00:00:00.000Z,4.3,110.15,12.15,9.47,16.28,17.859,505
2023-03-26T00:00:00.000Z,4.18,34.35,8.01,6.71,9.74,5.498,424
2023-03-27T00:00:00.000Z,1.9,34.28,9.73,4.18,14.65,7.714,463
2023-03-28T00:00:00.000Z,2.33,34.5,7.9,5.8,11.93,6.778,490
2023-03-29T00:00:00.000Z,6.22,37.38,11.04,9.48,14.85,7.527,456
2023-03-30T00:00:00.000Z,7.05,31.02,16.52,14,19.05,4.118,509
2023-03-31T00:00:00.000Z,6.28,49.2,13.55,10.82,18.82,7.656,508
2023-04-01T00:00:00.000Z,8.69,19.05,11.68,10.3,14.52,2.586,181
2023-05-03T00:00:00.000Z,3.9,15.65,9.35,7.38,10.57,2.431,207
2023-05-04T00:00:00.000Z,4.05,24.6,8.41,6.55,10.23,3.8,572
2023-05-05T00:00:00.000Z,4.68,19.1,8.73,7.47,9.88,2.311,410
2023-05-06T00:00:00.000Z,3.13,15.45,7.35,5.82,10.8,2.908,573
2023-05-07T00:00:00.000Z,4.47,18.75,8.55,7.55,11.18,2.797,447
2023-05-08T00:00:00.000Z,1,11.57,5.3,3.05,7.04,2.376,553
2023-05-09T00:00:00.000Z,3.65,28.85,9.91,7.64,12.45,3.549,572
2023-05-10T00:00:00.000Z,2.33,13.55,5.34,4.17,6.96,2.073,576
2023-05-11T00:00:00.000Z,0.8,15.1,6.4,4.84,8.98,3.103,559
2023-05-12T00:00:00.000Z,0.4,31.02,7.2,3.85,9.5,4.383,579
2023-05-13T00:00:00.000Z,2.58,17.92,6.47,5.72,7.53,2.989,574
2023-05-14T00:00:00.000Z,0.47,8.98,2.4,1.67,3.6,1.862,574
2023-05-15T00:00:00.000Z,1.23,19.3,10.48,3.57,12.57,4.893,569
2023-05-16T00:00:00.000Z,9.27,55.6,13.88,11.98,16.52,5.318,453
2023-05-17T00:00:00.000Z,2.25,19.1,11.04,6.42,13.2,3.915,552
2023-05-18T00:00:00.000Z,3.3,95.63,8.1,6.93,11.38,9.61,575
2023-05-19T00:00:00.000Z,5.55,19.3,12.26,9.5,14.9,3.206,570
2023-05-20T00:00:00.000Z,4.09,25.8,13.67,11.57,16.95,4.096,582
2023-05-21T00:00:00.000Z,10.13,85.82,15.8,13.93,17.67,3.958,567
2023-05-22T00:00:00.000Z,3.13,14.2,7.43,6.13,8.44,1.781,524
2023-05-23T00:00:00.000Z,3.5,23.02,8.23,6.35,9.93,2.95,567
2023-05-24T00:00:00.000Z,3.5,25.9,10.38,8.41,12.87,3.475,556
2023-05-25T00:00:00.000Z,1.1,19.1,9.27,7.3,10.55,3.234,535
2023-05-26T00:00:00.000Z,2.13,13.88,6.97,5.92,9.44,2.374,421
2023-05-27T00:00:00.000Z,2.1,16.5,8.93,6.8,10.98,2.849,464
2023-05-28T00:00:00.000Z,5.4,16.7,9.34,8.19,10.48,1.863,488
2023-05-29T00:00:00.000Z,0.5,16.32,6.32,2.7,8.19,3.258,490
2023-05-30T00:00:00.000Z,1.5,13.18,6.06,3.6,8.05,2.576,572
2023-05-31T00:00:00.000Z,2.17,12.95,5.64,4.21,6.7,1.936,348
2023-06-01T00:00:00.000Z,2.67,11.35,6.57,4.88,8.57,2.143,536
2023-06-02T00:00:00.000Z,2.29,15.15,5.4,4.34,6.38,1.815,566
2023-06-03T00:00:00.000Z,0.73,6.6,2.17,1.75,2.7,1.071,457
2023-06-04T00:00:00.000Z,0.1,6.22,1.58,0.5,2.49,1.321,576
2023-06-05T00:00:00.000Z,0.3,6.8,1.2,0.73,2.17,1.347,559
2023-06-06T00:00:00.000Z,0.22,8.02,2.04,1.2,4.23,1.92,353
2023-06-07T00:00:00.000Z,1.83,10.13,4.97,4.05,6,1.38,570
2023-06-08T00:00:00.000Z,0.8,11.25,2.42,1.83,3.35,2.179,431
2023-06-09T00:00:00.000Z,0.2,6.32,1.63,0.97,2.47,1.195,552
2023-06-10T00:00:00.000Z,0.1,6.03,0.77,0.5,1.09,0.71,577
2023-06-11T00:00:00.000Z,0,3.33,0.68,0.32,1.14,0.663,580
2023-06-12T00:00:00.000Z,0.2,6.43,2.04,1.42,2.59,0.97,573
2023-06-13T00:00:00.000Z,0.6,10.13,2.52,1.69,3.55,1.423,568
2023-06-14T00:00:00.000Z,0.2,8.3,1.4,0.85,2.33,1.463,567
2023-06-15T00:00:00.000Z,0.28,7.75,1.42,0.73,2.72,1.325,573
2023-06-16T00:00:00.000Z,0.3,7.1,1.51,0.88,2.83,1.341,572
2023-06-17T00:00:00.000Z,0.1,4.55,1.1,0.72,1.45,0.758,576
2023-06-18T00:00:00.000Z,0,3.83,0.7,0.38,1.33,0.779,568
2023-06-19T00:00:00.000Z,0.08,8.43,1.35,0.7,2.33,1.154,374
2023-06-20T00:00:00.000Z,0.2,12.32,3.45,0.88,4.82,2.425,558
2023-06-21T00:00:00.000Z,0.5,10.82,2.22,1.4,3.16,1.961,569
2023-06-22T00:00:00.000Z,0.4,8.94,1.5,1,2.5,1.894,571
2023-06-23T00:00:00.000Z,0.73,5.78,2.42,1.8,3.47,1.058,571
2023-06-24T00:00:00.000Z,0.82,9.19,3.92,2.5,5.35,1.799,570
2023-06-25T00:00:00.000Z,0.6,10.32,4.2,3.3,5.22,1.651,583
2023-06-26T00:00:00.000Z,0.5,11.88,1.87,1.14,3.42,2.286,496
2023-06-27T00:00:00.000Z,0.65,12.13,2.97,2.17,3.78,1.567,577
2023-06-28T00:00:00.000Z,0.3,8.98,3.51,2.75,4.63,1.557,576
2023-06-29T00:00:00.000Z,0.4,4.84,1.67,1.19,2.34,0.867,577
2023-06-30T00:00:00.000Z,0.3,3.45,1.42,1.1,1.85,0.588,578
2023-07-01T00:00:00.000Z,0.2,4.63,0.84,0.43,1.4,0.76,372
2023-07-02T00:00:00.000Z,0.1,3.78,0.6,0.4,0.9,0.444,579
2023-07-03T00:00:00.000Z,0.03,8.52,0.98,0.43,2.08,1.371,565
2023-07-04T00:00:00.000Z,0.4,28.05,2.02,1.27,4.65,5.608,418
2023-07-05T00:00:00.000Z,0.43,6.88,1.63,1.17,2.42,1.038,406
2023-07-06T00:00:00.000Z,0.5,15.05,2.17,1.65,3.36,1.96,273
2023-07-07T00:00:00.000Z,0.4,11.7,1.92,1.08,2.75,2.202,517
2023-07-08T00:00:00.000Z,0.5,4.84,1.38,1.02,2.1,0.847,341
2023-07-09T00:00:00.000Z,0.2,3.22,0.9,0.5,1.23,0.603,368
2023-07-10T00:00:00.000Z,0.5,8.36,1.85,1.17,3.01,1.72,353
2023-07-11T00:00:00.000Z,0.1,8.4,0.73,0.5,1.79,1.394,533
2023-07-12T00:00:00.000Z,0.08,6.18,1.01,0.4,1.89,1.022,556
2023-07-13T00:00:00.000Z,0.1,5.7,1.65,0.75,2.7,1.192,554
2023-07-14T00:00:00.000Z,0.2,4.7,1.55,1.08,2.1,0.779,534
2023-07-15T00:00:00.000Z,0.1,5.55,2.67,1.7,3.55,1.151,571
2023-07-16T00:00:00.000Z,0.13,4.95,1.17,0.7,2.65,1.206,422
2023-07-17T00:00:00.000Z,0.1,3.1,0.8,0.5,1.23,0.53,383
2023-07-18T00:00:00.000Z,0.2,3.1,0.9,0.6,1.35,0.581,583
2023-07-19T00:00:00.000Z,0.1,3.25,1.08,0.7,1.6,0.608,464
2023-07-20T00:00:00.000Z,0.56,6.07,1.98,1.48,2.72,0.958,559
2023-07-21T00:00:00.000Z,0.8,8.43,2,1.6,2.71,1.111,572
2023-07-22T00:00:00.000Z,0.1,6.8,0.93,0.6,1.55,0.878,582
2023-07-23T00:00:00.000Z,0,3.2,0.5,0.28,0.8,0.545,581
2023-07-24T00:00:00.000Z,0.05,5.88,1.32,0.45,2.19,1.084,580
2023-07-25T00:00:00.000Z,0.2,4.65,1.17,0.84,1.7,0.882,580
2023-07-26T00:00:00.000Z,0.25,6.4,1.2,0.8,2.52,1.25,577
2023-07-27T00:00:00.000Z,0.3,4.78,1.2,0.8,1.92,0.836,578
2023-07-28T00:00:00.000Z,0.1,4.2,1,0.7,1.58,0.733,581
2023-07-29T00:00:00.000Z,0.38,6.97,1.9,1.1,2.7,1.142,577
2023-07-30T00:00:00.000Z,0.25,5.18,1.55,1.12,2.08,0.782,583
2023-07-31T00:00:00.000Z,0.65,6.4,2.54,1.73,3.47,1.093,576
2023-08-01T00:00:00.000Z,0.4,7.45,1.38,1.02,1.98,1.248,586
2023-08-02T00:00:00.000Z,0.6,7.35,2.97,1.77,3.98,1.409,572
2023-08-03T00:00:00.000Z,0.52,5.55,2.2,1.73,2.88,0.92,563
2023-08-04T00:00:00.000Z,0.8,6.95,2.33,1.65,3.34,1.168,580
2023-08-05T00:00:00.000Z,0.6,6.97,2.58,1.77,3.35,1.063,582
2023-08-06T00:00:00.000Z,0.45,7.05,1.6,1.23,2,0.999,581
2023-08-07T00:00:00.000Z,0.2,5.47,1.57,0.9,2.13,0.972,580
2023-08-08T00:00:00.000Z,0.3,6.13,1.12,0.79,1.67,0.861,585
2023-08-09T00:00:00.000Z,0.1,3.97,0.93,0.6,1.5,0.702,581
2023-08-10T00:00:00.000Z,0.5,12.48,1.42,1.02,2.19,1.905,565
2023-08-11T00:00:00.000Z,0.1,3.67,0.6,0.4,1.05,0.629,575
2023-08-12T00:00:00.000Z,0.3,5.25,1.1,0.8,1.55,0.79,574
2023-08-13T00:00:00.000Z,0.2,5.78,1.98,1.23,2.88,1.118,578
2023-08-14T00:00:00.000Z,0.4,7.9,2.04,1.23,3.78,1.689,581
2023-08-15T00:00:00.000Z,0.15,6.57,1.12,0.73,2.1,1.18,580
2023-08-16T00:00:00.000Z,0.1,8.07,1.6,0.54,3.55,1.842,584
2023-08-17T00:00:00.000Z,0.5,6.25,1.83,1.3,2.7,1.202,579
2023-08-18T00:00:00.000Z,0.5,9.05,2.58,1.8,3.55,1.445,583
2023-08-19T00:00:00.000Z,0.1,7.9,2.27,1.5,3.14,1.231,576
2023-08-20T00:00:00.000Z,0.2,6.35,2,1.12,2.96,1.32,568
2023-08-21T00:00:00.000Z,0.6,7.93,2.76,1.92,4,1.318,560
2023-08-22T00:00:00.000Z,0.3,7.97,1.48,0.77,2.47,1.525,580
2023-08-23T00:00:00.000Z,0.3,7.07,1.94,0.9,3.13,1.47,582
2023-08-24T00:00:00.000Z,0,5.13,1.45,0.84,2.2,1.049,584
2023-08-25T00:00:00.000Z,0.4,7.1,1.75,1.04,3.7,1.573,569
2023-08-26T00:00:00.000Z,0.1,4.43,0.77,0.5,1.34,0.906,580
2023-08-27T00:00:00.000Z,0.1,4.25,0.76,0.38,1.35,0.795,570
2023-08-28T00:00:00.000Z,0.1,4.3,1.1,0.6,1.58,0.742,575
2023-08-29T00:00:00.000Z,0.3,7.93,1.95,1.14,2.85,1.402,576
2023-08-30T00:00:00.000Z,0.1,8.18,1.33,0.75,2.27,1.291,570
2023-08-31T00:00:00.000Z,0.2,39.38,1.55,1,2.25,1.873,575
2023-09-01T00:00:00.000Z,0.1,5.5,1.7,0.63,2.63,1.189,570
2023-09-02T00:00:00.000Z,0.17,6.22,1.08,0.65,2.9,1.34,570
2023-09-03T00:00:00.000Z,0.2,6,1.23,0.8,1.67,0.991,571
2023-09-04T00:00:00.000Z,0.1,4.05,0.93,0.56,1.3,0.631,573
2023-09-05T00:00:00.000Z,0,5,1.02,0.5,1.9,0.982,574
2023-09-06T00:00:00.000Z,0.1,4.15,1.05,0.5,1.8,0.851,575
2023-09-07T00:00:00.000Z,0.4,10.19,1.95,1.3,2.72,1.077,579
2023-09-08T00:00:00.000Z,0.1,35.47,1.63,0.6,2.83,3.552,578
2023-09-09T00:00:00.000Z,0.25,6.18,1.38,0.9,2.2,1.196,569
2023-09-10T00:00:00.000Z,0,3.67,0.7,0.3,1.24,0.66,576
2023-09-11T00:00:00.000Z,0.38,6.28,1.83,1.05,2.67,1.177,569
2023-09-12T00:00:00.000Z,0.4,11.88,1.14,0.88,1.5,1.097,579
2023-09-13T00:00:00.000Z,0.6,12.7,5.27,1.45,7.25,3.241,556
2023-09-14T00:00:00.000Z,0.1,10.07,1.39,0.93,2.84,1.676,572
2023-09-15T00:00:00.000Z,0,3.5,0.7,0.3,1.14,0.645,567
2023-09-16T00:00:00.000Z,0.2,6.97,1.42,0.85,1.98,0.948,575
2023-09-17T00:00:00.000Z,0.1,7.57,1.75,1.02,3.05,1.538,581
2023-09-18T00:00:00.000Z,0.2,10.02,1.37,0.8,2.29,1.674,570
2023-09-19T00:00:00.000Z,0,6.5,0.65,0.37,1.59,1.13,549
2023-09-20T00:00:00.000Z,0.2,6.13,0.7,0.5,1.17,0.842,545
2023-09-21T00:00:00.000Z,0.2,6.28,0.8,0.6,1.12,0.865,578
2023-09-22T00:00:00.000Z,1.3,11.1,4.05,3.15,4.9,1.927,279
2023-09-23T00:00:00.000Z,0.45,10.82,2.45,1.25,6.43,2.899,319
2023-09-24T00:00:00.000Z,0,12.7,0.8,0.3,1.52,2.192,566
2023-09-25T00:00:00.000Z,0.2,4.34,1.4,0.77,2.04,0.85,578
2023-09-26T00:00:00.000Z,0.1,3.05,0.65,0.47,0.93,0.466,558
2023-09-27T00:00:00.000Z,0,7.65,1.12,0.45,2.17,1.73,562
2023-09-28T00:00:00.000Z,1.05,17.02,4.05,2.78,5.74,2.785,581
2023-09-29T00:00:00.000Z,0.3,9.07,2.39,1.27,3.6,1.903,578
2023-09-30T00:00:00.000Z,2.88,14.95,8.07,6.3,10.25,2.696,574
2023-10-01T00:00:00.000Z,0.2,7.72,1.98,1.15,3.03,1.558,540
2023-10-02T00:00:00.000Z,0.3,13.48,1.33,0.8,1.98,1.342,551
2023-10-03T00:00:00.000Z,0.2,6.65,0.93,0.52,1.74,1.322,564
2023-10-04T00:00:00.000Z,0.2,5,0.95,0.55,1.55,0.894,566
2023-10-05T00:00:00.000Z,0.25,6.53,1.98,1.13,3.1,1.339,565
2023-10-06T00:00:00.000Z,0.2,10.07,2.85,1.19,4.84,2.219,569
2023-10-07T00:00:00.000Z,0.1,5.9,0.92,0.56,1.42,0.876,564
2023-10-08T00:00:00.000Z,0.13,4.59,0.98,0.6,1.38,0.633,563
2023-10-09T00:00:00.000Z,0.2,7.43,1.05,0.63,1.58,1.046,550
2023-10-10T00:00:00.000Z,0.1,10.98,0.97,0.5,1.73,1.368,542
2023-10-11T00:00:00.000Z,0.6,13.13,3,1.65,4.68,2.142,551
2023-10-12T00:00:00.000Z,0.75,9.38,5.15,3.34,6.42,1.92,557
2023-10-13T00:00:00.000Z,0.2,8.27,1.27,0.8,2.42,1.214,550
2023-10-14T00:00:00.000Z,0,7.53,0.4,0.22,0.6,0.555,568
2023-10-15T00:00:00.000Z,0.1,2.63,0.7,0.43,1.02,0.452,568
2023-10-16T00:00:00.000Z,0,5.97,0.35,0.2,0.72,0.557,565
2023-10-17T00:00:00.000Z,0.3,11.57,1.27,0.8,2.67,2.226,561
2023-10-18T00:00:00.000Z,2.35,33.4,12.54,9.78,15.97,4.817,556
2023-10-19T00:00:00.000Z,4.22,21.38,10.77,7.42,12.4,3.342,556
2023-10-20T00:00:00.000Z,0.7,13.38,5.03,1.95,8.94,3.697,574
2023-10-21T00:00:00.000Z,1.05,18.75,4.63,3.4,9,3.567,570
2023-10-22T00:00:00.000Z,0.1,15.5,3.84,0.5,5.32,3.13,576
2023-10-23T00:00:00.000Z,0.1,9.4,0.92,0.5,2.72,1.626,582
2023-10-24T00:00:00.000Z,0.1,6.35,0.65,0.4,1.3,1.362,577
2023-10-25T00:00:00.000Z,0.7,9.48,3.45,2.15,5.5,1.999,574
2023-10-26T00:00:00.000Z,0.4,6.55,1.58,0.93,2.63,1.13,578
2023-10-27T00:00:00.000Z,0.3,18.13,2.27,1.2,6.8,3.786,571
2023-10-28T00:00:00.000Z,0.2,10.8,2.45,1.21,3.28,1.712,585
2023-10-29T00:00:00.000Z,0.15,5.18,0.9,0.6,1.4,0.815,575
2023-10-30T00:00:00.000Z,0.3,7.72,1.3,0.92,1.8,1.036,581
2023-10-31T00:00:00.000Z,0.1,13.4,0.85,0.43,1.45,1.265,583
2023-11-01T00:00:00.000Z,0,7.93,0.63,0.4,1,0.867,553
2023-11-02T00:00:00.000Z,0,22.67,0.8,0.4,1.35,1.69,545
2023-11-03T00:00:00.000Z,0.1,12.07,1.1,0.52,1.83,2.403,580
2023-11-04T00:00:00.000Z,0.1,21.27,1.33,0.8,4.01,3.791,584
2023-11-05T00:00:00.000Z,0.1,13.48,1.54,0.7,2.25,1.101,580
2023-11-06T00:00:00.000Z,0.3,10.8,1.4,0.77,3.25,2.21,570
2023-11-07T00:00:00.000Z,0.2,9.3,2.39,1.65,3.42,1.746,566
2023-11-08T00:00:00.000Z,0.2,9.65,2.02,1.42,3.42,1.674,570
2023-11-09T00:00:00.000Z,0.3,13.38,4.15,2.29,6.49,3.034,536
2023-11-10T00:00:00.000Z,0.6,13.25,3.95,2.72,5.38,2.327,554
2023-11-11T00:00:00.000Z,0.63,15.7,4.15,1.98,8.55,4.009,578
2023-11-12T00:00:00.000Z,0.43,16.89,3.5,1.1,5.63,3.499,354
2023-11-13T00:00:00.000Z,0.2,6.85,0.95,0.6,1.7,1.375,578
2023-11-14T00:00:00.000Z,0.13,15.75,1.12,0.82,1.48,1.683,574
2023-11-15T00:00:00.000Z,0.3,8.73,1.05,0.74,1.91,1.637,577
2023-11-16T00:00:00.000Z,0.2,7.53,1.1,0.65,2.2,1.308,579
2023-11-17T00:00:00.000Z,0.3,15.88,1.35,0.9,2.1,1.17,574
2023-11-18T00:00:00.000Z,1.42,6.45,3.35,2.67,4.37,1.076,569
2023-11-19T00:00:00.000Z,2.04,12.5,4.8,3.75,6.24,1.733,565
2023-11-20T00:00:00.000Z,1.73,22.55,4.45,3.44,5.53,2.381,576
2023-11-21T00:00:00.000Z,1.12,12.4,4.4,2.63,6.75,2.416,575
2023-11-22T00:00:00.000Z,1.23,20.17,3.47,2.45,7.22,3.392,578
2023-11-23T00:00:00.000Z,0.85,42.05,3.83,2.38,5.6,4.168,578
2023-11-24T00:00:00.000Z,0.5,22.38,2.45,1.7,5.09,4.259,569
2023-11-25T00:00:00.000Z,1,12.55,4.82,3.28,7.42,2.396,576
2023-11-26T00:00:00.000Z,0.65,19.27,3.97,2.29,8.1,4.499,574
2023-11-27T00:00:00.000Z,1,22.7,3.1,2.47,4.43,3.899,581
2023-11-28T00:00:00.000Z,3,17.85,6.45,5.43,8.1,1.953,583
2023-11-29T00:00:00.000Z,2.29,16.55,9.1,7.5,12.08,3.091,581
2023-11-30T00:00:00.000Z,2.65,14.2,5.38,4.69,6.71,2.264,577
2023-12-01T00:00:00.000Z,0.98,31.9,3.2,2.2,4.75,5.284,577
2023-12-02T00:00:00.000Z,0.5,10.38,3.13,2.25,4.45,1.802,535
2023-12-03T00:00:00.000Z,0.15,8.4,2.17,1.4,3.03,1.209,582
2023-12-04T00:00:00.000Z,0.47,20.1,2.89,1.6,4.82,4.349,582
2023-12-05T00:00:00.000Z,3.45,42.42,10.63,8.07,15.23,6.364,566
2023-12-06T00:00:00.000Z,0.25,14.38,3.07,1.12,6.65,3.167,576
2023-12-07T00:00:00.000Z,0.8,9.43,3.7,1.98,5.47,2.12,582
2023-12-08T00:00:00.000Z,2.6,34.97,7.32,5.57,10.5,5.335,575
2023-12-09T00:00:00.000Z,2.52,43.67,6.93,5.25,10.57,6.035,579
2023-12-10T00:00:00.000Z,3.1,31.42,11.77,7.08,14.71,5.971,581
2023-12-11T00:00:00.000Z,7.82,41.55,15.39,12.69,23.62,7.762,572
2023-12-12T00:00:00.000Z,4.28,34.54,12.38,8.69,17.05,6.154,581
2023-12-13T00:00:00.000Z,2.17,27.15,7.78,5.35,10.69,4.202,585
2023-12-14T00:00:00.000Z,2.33,26.73,10.1,5,17.63,6.77,579
2023-12-15T00:00:00.000Z,2.65,33.95,11.98,6.95,15.52,5.716,575
2023-12-16T00:00:00.000Z,1.75,22.4,7.8,6,11.55,4.299,583
2023-12-17T00:00:00.000Z,1.08,68.43,3.62,2.45,5.3,3.812,584
2023-12-18T00:00:00.000Z,0.75,12.2,2.94,2,5.29,2.622,580
2023-12-19T00:00:00.000Z,0.3,46.1,1.65,1.05,3.9,6.334,568
2023-12-20T00:00:00.000Z,0.3,11.13,2.25,1.42,3.53,2.231,580
2023-12-21T00:00:00.000Z,0.35,7.57,1.67,1.14,2.52,1.147,581
2023-12-22T00:00:00.000Z,0.93,12.95,2.65,2.04,4.18,1.444,578
2023-12-23T00:00:00.000Z,1.5,11.13,4.88,2.97,7.54,2.523,585
2023-12-24T00:00:00.000Z,1.73,14.15,4.5,3.42,6.53,2.192,573
2023-12-25T00:00:00.000Z,1.63,9.73,5.38,3.33,7.27,2.122,585
2023-12-26T00:00:00.000Z,1.9,17,5.6,4.09,7.9,2.557,511
2023-12-27T00:00:00.000Z,1.35,9.82,4.43,3.63,5.5,1.526,583
2023-12-28T00:00:00.000Z,1.08,11.05,4.09,2.94,5.54,1.94,581
2023-12-29T00:00:00.000Z,0.9,9.35,4.32,3.3,5.7,1.714,570
2023-12-30T00:00:00.000Z,3.55,71.13,7.78,6.6,9.05,4.244,587
2023-12-31T00:00:00.000Z,1.58,13.2,6.45,3.78,9.1,2.984,199
2024-01-02T00:00:00.000Z,0.5,13.68,5.97,3.38,7.43,2.726,470
2024-01-03T00:00:00.000Z,1.2,12.75,6.4,4.5,7.93,2.382,575
2024-01-04T00:00:00.000Z,2.67,19.02,7.85,5.95,12.98,3.913,579
2024-01-05T00:00:00.000Z,6.55,23.65,16.52,14.48,18.38,3.522,571
2024-01-06T00:00:00.000Z,5.97,29.98,10.39,8.8,13.49,4.7,584
2024-01-07T00:00:00.000Z,3.9,22.4,9.52,8.11,10.88,2.527,577
2024-01-08T00:00:00.000Z,9.44,47.8,15.4,13.38,21.98,7.685,571
2024-01-09T00:00:00.000Z,7.2,47.33,25.08,15.75,31.57,9.997,573
2024-01-10T00:00:00.000Z,7.95,32.13,16.8,13.2,22.17,5.388,566
2024-01-11T00:00:00.000Z,7.35,34.9,14.3,11.05,18.95,5.563,559
2024-01-12T00:00:00.000Z,5.57,27.7,12.67,10.43,15.68,4.215,582
2024-01-13T00:00:00.000Z,7.38,35.7,12.23,10.68,14.8,4.222,583
2024-01-14T00:00:00.000Z,3.78,87.53,9.65,6.88,12.53,4.874,577
2024-01-15T00:00:00.000Z,3.08,18.77,7.1,5.68,9.76,3.4,577
2024-01-16T00:00:00.000Z,3.58,16.39,7.18,5.7,8.94,2.696,559
2024-01-17T00:00:00.000Z,2.54,19.05,8.71,5.25,12.22,3.886,576
2024-01-18T00:00:00.000Z,2.63,28.58,11.37,8.56,15.56,5.751,576
2024-01-19T00:00:00.000Z,5.57,40.35,16.41,11.13,22.98,8.558,578
2024-01-20T00:00:00.000Z,4.34,22.9,10.4,8.15,12.32,3.533,583
2024-01-21T00:00:00.000Z,4.03,32.85,9.07,6.57,17.45,6.541,583
2024-01-22T00:00:00.000Z,4.72,26.85,10.45,7.21,14.84,4.835,577
2024-01-23T00:00:00.000Z,1.08,26.25,8.82,7.42,13.93,6.166,577
2024-01-24T00:00:00.000Z,0.9,18.14,4.13,2.13,5.82,3.223,554
2024-01-25T00:00:00.000Z,2.08,18.88,7.32,4.17,14.14,5.06,580
2024-01-26T00:00:00.000Z,5.03,23.65,11.6,8.9,13.98,3.659,575
2024-01-27T00:00:00.000Z,5,21.13,12.47,9.6,14.54,3.331,580
2024-01-28T00:00:00.000Z,7.47,465.75,13.07,11.73,17.05,24.415,586
2024-01-29T00:00:00.000Z,5.55,43.38,12.8,9.5,23.9,8.366,580
2024-01-30T00:00:00.000Z,5.47,23.6,12.27,9.38,15.02,4.041,570
2024-01-31T00:00:00.000Z,4.18,22.5,8.63,6.75,10.88,3.116,579
2024-02-01T00:00:00.000Z,2.75,20.32,10.88,7.25,14.05,4.228,557
2024-02-02T00:00:00.000Z,6.57,32.13,12.63,9.57,20.35,6.453,528
2024-02-03T00:00:00.000Z,4.45,27.55,11.68,9.59,15.06,4.839,573
2024-02-04T00:00:00.000Z,5.5,23.35,13.27,11.53,15.09,3.493,569
2024-02-05T00:00:00.000Z,8.15,31.63,15.19,11.82,22.05,5.824,574
2024-02-06T00:00:00.000Z,7.6,33.33,16.25,14.52,20.88,5.496,543
2024-02-07T00:00:00.000Z,13.77,37.08,21.49,19.47,25.34,4.649,576
2024-02-08T00:00:00.000Z,14.52,38.13,23.09,20.51,29.47,5.228,556
2024-02-09T00:00:00.000Z,9.18,25.17,15.77,13.47,17.89,2.918,572
2024-02-10T00:00:00.000Z,5.45,24.08,12.25,9.02,15.55,4.184,575
